"diameterM","hcToColumn","rotorToColumn","freeArea","rpm","compartmentHeightM","rotorDiameterM","tipSpeedMS","powerW","powerVolumeWM3","psiWKg","d32M","holdup","interfacialAreaM2M3","floodHoldup","actualLoading","designFloodFraction","signedForceBalanceResidualN","buoyancyDirection","hydraulicPass","rotorReynolds","status","validity","reasons","sourceDiagnostics","controllingInterface","controllingCoefficient","capacityMS","jcMS","jdMS","qualification","sourceExtrapolation"
"0.9","0.3","0.4","0.4","70","0.27","0.36000000000000004","1.3194689145077132","10.012762045440006","58.29284219605646","0.06708037076646313","0.00122204743621969","","","0.15840595834299703","6.400490560492417","0.7","2.117582368135751e-22","DISPERSED_DOWNWARD","false","2197.204013377927","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.00041305471611135944","0.0017465563027917182","0.0008971965086459131","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":5.921052631578948,""rotorToGartheMaximum"":4.235294117647059,""compartmentToGartheMaximum"":3.7500000000000004,""viscosityToKhMaximum"":37.14285714285714}"
"0.9","0.3","0.4","0.4","75","0.27","0.36000000000000004","1.413716694115407","12.315259440000007","71.69764665149073","0.08250592249883858","0.001124947347930995","","","0.1582810210390318","7.636594015541164","0.7","0","DISPERSED_DOWNWARD","false","2354.147157190636","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.00034619528104510384","0.0017465563027917182","0.0008971965086459131","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":5.921052631578948,""rotorToGartheMaximum"":4.235294117647059,""compartmentToGartheMaximum"":3.7500000000000004,""viscosityToKhMaximum"":37.14285714285714}"
"0.9","0.3","0.4","0.4","80","0.27","0.36000000000000004","1.5079644737231006","14.946163752960006","87.01438835096474","0.10013163216451638","0.0010411126607466337","","","0.15818220405412203","9.010258760228455","0.7","2.117582368135751e-22","DISPERSED_DOWNWARD","false","2511.090301003345","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.00029341585872175315","0.0017465563027917182","0.0008971965086459131","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":5.921052631578948,""rotorToGartheMaximum"":4.235294117647059,""compartmentToGartheMaximum"":3.7500000000000004,""viscosityToKhMaximum"":37.14285714285714}"
"0.9","0.3","0.4","0.4","85","0.27","0.36000000000000004","1.6022122533307945","17.927368778880012","104.37052977741452","0.12010417695905008","0.0009680616179515907","","","0.15810293906777934","10.526809520635869","0.7","0","DISPERSED_DOWNWARD","false","2668.0334448160543","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.0002511447372781887","0.0017465563027917182","0.0008971965086459131","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":5.921052631578948,""rotorToGartheMaximum"":4.235294117647059,""compartmentToGartheMaximum"":3.7500000000000004,""viscosityToKhMaximum"":37.14285714285714}"
"0.9","0.3","0.4","0.4","90","0.27","0.36000000000000004","1.6964600329384885","21.28076831232001","123.89353341377597","0.14257023407799307","0.0009038881668939171","","","0.15803857211715133","12.191428162236974","0.7","0","DISPERSED_DOWNWARD","false","2824.9765886287632","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.0002168534134193295","0.0017465563027917182","0.0008971965086459131","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":5.921052631578948,""rotorToGartheMaximum"":4.235294117647059,""compartmentToGartheMaximum"":3.7500000000000004,""viscosityToKhMaximum"":37.14285714285714}"
"0.9","0.3","0.4","0.4","95","0.27","0.36000000000000004","1.7907078125461822","25.028256147840008","145.71086174298512","0.16767648071689886","0.000847105274560457","","","0.15798572478520145","14.009164702478243","0.7","-5.293955920339377e-23","DISPERSED_DOWNWARD","false","2981.9197324414718","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.0001887159489937289","0.0017465563027917182","0.0008971965086459131","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":5.921052631578948,""rotorToGartheMaximum"":4.235294117647059,""compartmentToGartheMaximum"":3.7500000000000004,""viscosityToKhMaximum"":37.14285714285714}"
"0.9","0.3","0.4","0.4","100","0.27","0.36000000000000004","1.884955592153876","29.191726080000013","169.949977247978","0.19556959407132107","0.0007965365565344799","","","0.15794188072898518","15.984946922999528","0.7","1.0587911840678754e-22","DISPERSED_DOWNWARD","false","3138.862876254181","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.00016539015263377168","0.0017465563027917182","0.0008971965086459131","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":5.921052631578948,""rotorToGartheMaximum"":4.235294117647059,""compartmentToGartheMaximum"":3.7500000000000004,""viscosityToKhMaximum"":37.14285714285714}"
"0.9","0.3","0.4","0.4","105","0.27","0.36000000000000004","1.9792033717615698","33.793071903360016","196.73834241169052","0.22639625133681304","0.0007512397394294255","","","0.15790519680144288","18.123588824700647","0.7","1.0587911840678754e-22","DISPERSED_DOWNWARD","false","3295.80602006689","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.00014587358149697476","0.0017465563027917182","0.0008971965086459131","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":5.921052631578948,""rotorToGartheMaximum"":4.235294117647059,""compartmentToGartheMaximum"":3.7500000000000004,""viscosityToKhMaximum"":37.14285714285714}"
"0.9","0.3","0.4","0.4","110","0.27","0.36000000000000004","2.0734511513692633","38.854187412480016","226.20341971705872","0.2603031297089283","0.0007104515892164432","","","0.15787423910279552","20.429798116266777","0.7","0","DISPERSED_DOWNWARD","false","3452.7491638795987","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.00012940670271883897","0.0017465563027917182","0.0008971965086459131","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":5.921052631578948,""rotorToGartheMaximum"":4.235294117647059,""compartmentToGartheMaximum"":3.7500000000000004,""viscosityToKhMaximum"":37.14285714285714}"
"0.9","0.3","0.4","0.4","115","0.27","0.36000000000000004","2.1676989309769574","44.396966401920025","258.47267164701856","0.29743690638322046","0.0006735476168275541","","","0.15784791549035637","22.90818288761795","0.7","0","DISPERSED_DOWNWARD","false","3609.6923076923085","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.00011540648267072286","0.0017465563027917182","0.0008971965086459131","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":5.921052631578948,""rotorToGartheMaximum"":4.235294117647059,""compartmentToGartheMaximum"":3.7500000000000004,""viscosityToKhMaximum"":37.14285714285714}"
"0.9","0.3","0.4","0.4","120","0.27","0.36000000000000004","2.261946710584651","50.44330266624003","293.673560684506","0.33794425855524285","0.000640012147478842","","","0.15782537633339216","25.563257590103433","0.7","5.293955920339377e-23","DISPERSED_DOWNWARD","false","3766.635451505017","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.00010342002783170852","0.0017465563027917182","0.0008971965086459131","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":5.921052631578948,""rotorToGartheMaximum"":4.235294117647059,""compartmentToGartheMaximum"":3.7500000000000004,""viscosityToKhMaximum"":37.14285714285714}"
"0.9","0.3","0.4","0.4","125","0.27","0.36000000000000004","2.3561944901923453","57.015090000000036","331.9335493124571","0.381971863420549","0.0006094157816127183","","","0.15780596165066707","28.39944842248371","0.7","-2.6469779601696886e-23","DISPERSED_DOWNWARD","false","3923.5785953177265","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.00009309169572971651","0.0017465563027917182","0.0008971965086459131","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":5.921052631578948,""rotorToGartheMaximum"":4.235294117647059,""compartmentToGartheMaximum"":3.7500000000000004,""viscosityToKhMaximum"":37.14285714285714}"
"0.9","0.3","0.4","0.4","130","0.27","0.36000000000000004","2.4504422698000385","64.13422219776001","373.3801000138076","0.42966639817469227","0.0005813982088699782","","","0.1577891322470688","31.421098204006768","0.7","0","DISPERSED_DOWNWARD","false","4080.5217391304354","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.00008413941467839925","0.0017465563027917182","0.0008971965086459131","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":5.921052631578948,""rotorToGartheMaximum"":4.235294117647059,""compartmentToGartheMaximum"":3.7500000000000004,""viscosityToKhMaximum"":37.14285714285714}"
"0.9","0.3","0.4","0.4","135","0.27","0.36000000000000004","2.5446900494077327","71.82259305408003","418.1406752714939","0.48117454001322657","0.0005556549531917316","","","0.15777446595693917","34.632470801921436","0.7","2.6469779601696886e-23","DISPERSED_DOWNWARD","false","4237.464882943144","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.00007633740100607993","0.0017465563027917182","0.0008971965086459131","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":5.921052631578948,""rotorToGartheMaximum"":4.235294117647059,""compartmentToGartheMaximum"":3.7500000000000004,""viscosityToKhMaximum"":37.14285714285714}"
"0.9","0.3","0.4","0.4","140","0.27","0.36000000000000004","2.6389378290154264","80.10209636352005","466.3427375684517","0.536642966131705","0.0005319270419878178","","","0.15776162194529253","38.03775516965308","0.7","1.3234889800848443e-23","DISPERSED_DOWNWARD","false","4394.408026755854","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.00006950338682307006","0.0017465563027917182","0.0008971965086459131","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":5.921052631578948,""rotorToGartheMaximum"":4.235294117647059,""compartmentToGartheMaximum"":3.7500000000000004,""viscosityToKhMaximum"":37.14285714285714}"
"0.9","0.3","0.4","0.4","145","0.27","0.36000000000000004","2.73318560862312","88.99462592064002","518.1137493876168","0.5962183537256811","0.0005099928760253414","","","0.1577503282790515","41.641069042936685","0.7","1.3234889800848443e-23","DISPERSED_DOWNWARD","false","4551.351170568561","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.00006348907153924461","0.0017465563027917182","0.0008971965086459131","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":5.921052631578948,""rotorToGartheMaximum"":4.235294117647059,""compartmentToGartheMaximum"":3.7500000000000004,""viscosityToKhMaximum"":37.14285714285714}"
"0.9","0.3","0.4","0.4","150","0.27","0.36000000000000004","2.827433388230814","98.52207552000006","573.5811732119258","0.6600473799907086","0.0004896617737099043","","","0.1577403419833111","45.4464623339585","0.7","-2.6469779601696886e-23","DISPERSED_DOWNWARD","false","4708.294314381272","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.00005817290666125549","0.0017465563027917182","0.0008971965086459131","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":5.921052631578948,""rotorToGartheMaximum"":4.235294117647059,""compartmentToGartheMaximum"":3.7500000000000004,""viscosityToKhMaximum"":37.14285714285714}"
"0.9","0.3","0.4","0.4","155","0.27","0.36000000000000004","2.921681167838508","108.70633895616008","632.8724715243143","0.728276722122341","0.00047076880218102683","","","0.15773148452264046","49.457920257643984","0.7","3.970466940254533e-23","DISPERSED_DOWNWARD","false","4865.237458193981","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.000053454589227880545","0.0017465563027917182","0.0008971965086459131","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":5.921052631578948,""rotorToGartheMaximum"":4.235294117647059,""compartmentToGartheMaximum"":3.7500000000000004,""viscosityToKhMaximum"":37.14285714285714}"
"0.9","0.3","0.4","0.4","160","0.27","0.36000000000000004","3.015928947446201","119.56931002368005","696.1151068077179","0.8010530573161311","0.0004531706066338543","","","0.15772359277933157","53.67936621935024","0.7","1.3234889800848443e-23","DISPERSED_DOWNWARD","false","5022.18060200669","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.00004925082015004521","0.0017465563027917182","0.0008971965086459131","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":5.921052631578948,""rotorToGartheMaximum"":4.235294117647059,""compartmentToGartheMaximum"":3.7500000000000004,""viscosityToKhMaximum"":37.14285714285714}"
"0.9","0.3","0.4","0.4","165","0.27","0.36000000000000004","3.1101767270538954","131.13288251712007","763.4365415450733","0.8785230627676333","0.00043674202076083245","","","0.15771654119358924","58.11466448918732","0.7","-3.970466940254533e-23","DISPERSED_DOWNWARD","false","5179.123745819398","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.00004549200850896286","0.0017465563027917182","0.0008971965086459131","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":5.921052631578948,""rotorToGartheMaximum"":4.235294117647059,""compartmentToGartheMaximum"":3.7500000000000004,""viscosityToKhMaximum"":37.14285714285714}"
"0.9","0.3","0.4","0.4","170","0.27","0.36000000000000004","3.204424506661589","143.4189502310401","834.9642382193161","0.9608334156724007","0.00042137329340655725","","","0.15771021475917818","62.767622684811776","0.7","1.9852334701272664e-23","DISPERSED_DOWNWARD","false","5336.0668896321085","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.00004211969003053153","0.0017465563027917182","0.0008971965086459131","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":5.921052631578948,""rotorToGartheMaximum"":4.235294117647059,""compartmentToGartheMaximum"":3.7500000000000004,""viscosityToKhMaximum"":37.14285714285714}"
